id,type,title,description,location,severity,date,source
2095,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Hyderabad,Medium,2025-01-20T10:05:00,https://www.geo.tv/
2096,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Peshawar,Medium,2025-05-31T15:05:00,https://www.dawn.com/
2097,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Sukkur,Medium,2025-08-19T13:14:00,https://arynews.tv/
2098,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Hyderabad,Low,2024-12-13T00:23:00,https://www.dawn.com/
2099,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Hyderabad,Critical,2024-12-07T11:19:00,Local Traffic Police Report
2100,road_condition,Potholes on main road,Several potholes reported on the central road.,Gujranwala,Critical,2025-06-29T07:27:00,User Report (Chatbot)
2101,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Sukkur,Medium,2025-01-07T00:09:00,https://www.dawn.com/
2102,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Rawalpindi,Medium,2025-09-19T14:55:00,https://www.dawn.com/
2103,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Peshawar,Critical,2025-05-12T19:48:00,https://www.dawn.com/
2104,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Islamabad,Critical,2025-08-18T02:54:00,User Report (Chatbot)
2105,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Peshawar,Low,2025-03-12T12:36:00,https://www.geo.tv/
2106,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Faisalabad,Medium,2025-01-11T16:28:00,https://arynews.tv/
2107,road_condition,Potholes on main road,Several potholes reported on the central road.,Lahore,High,2025-09-07T12:12:00,https://www.geo.tv/
2108,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sukkur,High,2024-11-10T08:03:00,https://www.geo.tv/
2109,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Peshawar,Critical,2024-10-18T11:53:00,https://arynews.tv/
2110,road_condition,Potholes on main road,Several potholes reported on the central road.,Faisalabad,Medium,2025-06-08T07:34:00,Local Traffic Police Report
2111,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Karachi,Critical,2025-06-27T09:47:00,https://www.geo.tv/
2112,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Multan,Low,2025-03-26T01:33:00,https://www.dawn.com/
2113,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Karachi,Critical,2025-01-01T00:29:00,https://www.geo.tv/
2114,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Gujranwala,High,2025-02-24T08:34:00,https://www.dawn.com/
2115,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Karachi,Critical,2025-08-10T02:15:00,Local Traffic Police Report
2116,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Karachi,Critical,2025-08-22T18:35:00,User Report (Chatbot)
2117,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Gujranwala,Critical,2024-12-28T08:52:00,https://www.geo.tv/
2118,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Gujranwala,Critical,2025-06-11T09:02:00,https://www.geo.tv/
2119,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Quetta,Low,2024-09-18T11:07:00,https://www.dawn.com/
2120,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Islamabad,Critical,2025-08-11T00:07:00,https://arynews.tv/
2121,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Faisalabad,Medium,2025-06-19T19:48:00,User Report (Chatbot)
2122,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sialkot,High,2025-04-05T05:23:00,https://www.geo.tv/
2123,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Sukkur,Critical,2025-05-10T01:26:00,https://www.geo.tv/
2124,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Quetta,Low,2025-02-08T12:45:00,https://www.dawn.com/
2125,road_condition,Potholes on main road,Several potholes reported on the central road.,Multan,Low,2024-11-28T20:36:00,https://arynews.tv/
2126,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Faisalabad,High,2024-10-07T07:33:00,User Report (Chatbot)
2127,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Rawalpindi,High,2024-11-09T19:36:00,https://www.geo.tv/
2128,road_condition,Potholes on main road,Several potholes reported on the central road.,Faisalabad,Medium,2025-08-09T23:28:00,https://arynews.tv/
2129,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Peshawar,Medium,2025-08-02T15:22:00,https://www.geo.tv/
2130,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Peshawar,Low,2025-05-30T09:22:00,Local Traffic Police Report
2131,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Faisalabad,Critical,2025-03-23T14:21:00,User Report (Chatbot)
2132,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Gujranwala,Critical,2025-01-15T05:05:00,Local Traffic Police Report
2133,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Gujranwala,Critical,2024-12-25T21:53:00,https://arynews.tv/
2134,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Rawalpindi,High,2025-09-03T11:37:00,https://www.dawn.com/
2135,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Sialkot,Critical,2024-10-14T22:31:00,https://www.geo.tv/
2136,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Sialkot,Critical,2025-08-05T15:49:00,https://arynews.tv/
2137,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Lahore,Low,2025-02-23T10:34:00,User Report (Chatbot)
2138,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Peshawar,Critical,2025-04-03T02:16:00,https://www.geo.tv/
2139,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Gujranwala,Critical,2025-06-06T04:25:00,https://www.geo.tv/
2140,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Lahore,Low,2025-07-07T10:59:00,Local Traffic Police Report
2141,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Multan,High,2024-12-01T14:45:00,https://www.dawn.com/
2142,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Lahore,Critical,2025-04-21T19:28:00,https://www.dawn.com/
2143,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Peshawar,Critical,2025-09-11T11:56:00,User Report (Chatbot)
2144,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Hyderabad,Critical,2024-12-26T15:12:00,Local Traffic Police Report
2145,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Rawalpindi,Low,2025-04-08T01:22:00,Local Traffic Police Report
2146,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Rawalpindi,Medium,2025-02-17T08:50:00,https://arynews.tv/
2147,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Faisalabad,High,2025-08-29T01:34:00,User Report (Chatbot)
2148,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Quetta,High,2025-04-21T01:18:00,Local Traffic Police Report
2149,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Karachi,Medium,2025-04-26T22:10:00,https://arynews.tv/
2150,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Islamabad,Medium,2025-02-21T21:25:00,Local Traffic Police Report
2151,road_condition,Potholes on main road,Several potholes reported on the central road.,Multan,High,2024-11-23T23:14:00,Local Traffic Police Report
2152,road_condition,Potholes on main road,Several potholes reported on the central road.,Quetta,Low,2025-02-26T15:06:00,https://arynews.tv/
2153,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Hyderabad,Critical,2025-08-27T23:44:00,Local Traffic Police Report
2154,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Sialkot,Critical,2025-04-24T17:42:00,https://www.geo.tv/
2155,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Sukkur,Medium,2024-11-05T18:51:00,Local Traffic Police Report
2156,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Lahore,Critical,2025-09-10T09:21:00,https://www.dawn.com/
2157,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Hyderabad,High,2024-10-04T03:24:00,Local Traffic Police Report
2158,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Peshawar,High,2025-01-26T01:19:00,https://arynews.tv/
2159,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Lahore,Critical,2025-05-09T23:20:00,Local Traffic Police Report
2160,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Faisalabad,Low,2024-12-16T04:08:00,Local Traffic Police Report
2161,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Quetta,Low,2025-05-05T12:28:00,https://arynews.tv/
2162,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Lahore,Low,2025-05-12T09:55:00,https://arynews.tv/
2163,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Lahore,Low,2025-04-11T17:57:00,https://arynews.tv/
2164,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Karachi,High,2025-06-27T09:59:00,https://www.geo.tv/
2165,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Peshawar,Low,2025-01-21T06:23:00,https://www.geo.tv/
2166,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Rawalpindi,Medium,2025-05-11T22:58:00,User Report (Chatbot)
2167,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Islamabad,High,2024-12-04T03:39:00,Local Traffic Police Report
2168,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Faisalabad,Low,2025-06-17T04:33:00,Local Traffic Police Report
2169,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Sukkur,Medium,2025-01-05T15:51:00,Local Traffic Police Report
2170,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Lahore,Medium,2025-02-28T19:40:00,https://arynews.tv/
2171,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Multan,High,2024-09-14T13:49:00,https://www.dawn.com/
2172,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Hyderabad,Critical,2025-09-05T07:48:00,Local Traffic Police Report
2173,road_condition,Potholes on main road,Several potholes reported on the central road.,Faisalabad,High,2025-09-10T08:38:00,https://www.geo.tv/
2174,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Sialkot,Critical,2025-04-25T20:41:00,User Report (Chatbot)
2175,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Hyderabad,High,2025-03-18T10:00:00,Local Traffic Police Report
2176,road_condition,Potholes on main road,Several potholes reported on the central road.,Lahore,Medium,2025-03-22T21:47:00,Local Traffic Police Report
2177,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Multan,Critical,2025-04-09T09:22:00,https://www.dawn.com/
2178,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Multan,Medium,2025-06-23T14:35:00,https://www.geo.tv/
2179,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Multan,High,2025-04-24T21:06:00,User Report (Chatbot)
2180,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Hyderabad,Medium,2025-08-20T07:44:00,https://arynews.tv/
2181,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Multan,Medium,2024-11-14T01:47:00,https://www.geo.tv/
2182,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Islamabad,Medium,2025-02-21T11:40:00,https://www.geo.tv/
2183,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Multan,High,2025-05-08T01:59:00,https://www.geo.tv/
2184,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Multan,Medium,2024-12-05T19:58:00,Local Traffic Police Report
2185,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Rawalpindi,Medium,2024-09-05T09:03:00,https://www.geo.tv/
2186,road_condition,Potholes on main road,Several potholes reported on the central road.,Multan,Medium,2024-10-10T14:32:00,Local Traffic Police Report
2187,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Peshawar,Critical,2025-08-14T00:03:00,Local Traffic Police Report
2188,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Rawalpindi,High,2025-01-09T18:54:00,https://www.geo.tv/
2189,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Gujranwala,Critical,2024-11-16T03:41:00,https://www.geo.tv/
2190,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Rawalpindi,High,2024-09-23T13:01:00,https://arynews.tv/
2191,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Rawalpindi,Critical,2025-03-28T07:13:00,https://arynews.tv/
2192,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Gujranwala,High,2024-11-18T06:32:00,https://arynews.tv/
2193,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Islamabad,Medium,2025-06-25T22:40:00,User Report (Chatbot)
2194,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Lahore,Medium,2024-10-28T00:00:00,User Report (Chatbot)
2195,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Faisalabad,High,2025-07-30T08:57:00,Local Traffic Police Report
2196,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Faisalabad,High,2025-01-13T20:15:00,https://www.geo.tv/
2197,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Hyderabad,Low,2024-11-14T19:12:00,User Report (Chatbot)
